CustomerKey,Gender,YearlyIncome,MaritalStatus,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,SumProductCost,SumUnitPrice,OrderCount
22883,M,50000.00,S,0,0,Partial College,Skilled Manual,11.2163,29.99,1
22888,F,60000.00,M,1,0,Partial College,Skilled Manual,343.6496,539.99,1
22890,F,60000.00,M,4,3,Bachelors,Professional,26.1689,69.97,3
22913,F,120000.00,S,1,0,Graduate Degree,Management,2897.8773,4684.3925,4
22915,F,70000.00,M,5,5,Bachelors,Professional,5.2286,13.98,2
22922,F,70000.00,S,0,0,Bachelors,Professional,25.7949,68.97,3
22924,F,60000.00,S,4,4,Bachelors,Professional,55.3954,90.95,4
22947,F,40000.00,S,2,0,Bachelors,Professional,49.7928,75.97,2
22949,M,50000.00,S,1,0,Graduate Degree,Management,46.7128,71.97,2
22956,M,70000.00,M,5,4,Partial College,Skilled Manual,24.1119,64.47,3
22958,F,60000.00,S,1,0,Partial College,Skilled Manual,2625.2213,4208.31,5
22981,F,40000.00,S,0,0,High School,Skilled Manual,34.3894,91.95,4
22983,F,30000.00,S,0,0,Partial High School,Clerical,2.7228,7.28,2
22988,F,40000.00,M,2,0,Bachelors,Management,2639.7887,4194.33,3
22990,F,40000.00,S,0,0,Partial College,Skilled Manual,11.2163,29.99,1
22992,M,60000.00,S,0,0,Partial College,Skilled Manual,390.4505,607.96,4
23015,M,70000.00,M,1,1,Graduate Degree,Skilled Manual,352.5434,563.77,3
23017,F,70000.00,M,1,1,Graduate Degree,Skilled Manual,352.5434,563.77,3
23022,F,80000.00,S,5,4,Partial College,Professional,2.7228,7.28,2
23024,F,100000.00,M,1,2,Partial College,Professional,59.7954,106.95,4
23047,F,70000.00,M,4,0,Graduate Degree,Management,348.8782,553.97,3
23049,F,50000.00,S,2,0,Graduate Degree,Management,13.0826,34.98,2
23056,F,120000.00,M,1,3,High School,Professional,365.8952,599.47,3
23058,F,70000.00,S,3,0,Graduate Degree,Management,361.9645,588.96,4
23081,M,70000.00,M,0,0,Partial College,Skilled Manual,369.4445,608.96,4
23083,M,40000.00,S,0,0,Partial High School,Clerical,18.6627,49.90,5
23090,M,40000.00,S,0,0,Partial College,Skilled Manual,13.9391,37.27,3
23092,F,70000.00,S,0,0,Partial College,Skilled Manual,11.2163,29.99,1
23115,F,60000.00,S,0,0,Partial College,Professional,13.0826,34.98,2
26118,F,40000.00,M,3,0,Partial College,Professional,13.1761,35.23,3
22693,M,40000.00,M,1,0,Bachelors,Skilled Manual,1124.0823,1754.98,2
22695,M,30000.00,S,4,4,Partial College,Clerical,754.6521,1174.48,2
22710,F,20000.00,M,0,0,Partial High School,Manual,1.4923,3.99,1
22712,F,30000.00,S,0,0,Partial College,Clerical,356.7359,574.98,2
22725,M,60000.00,M,3,0,Graduate Degree,Management,14.5786,38.98,2
22727,F,60000.00,M,3,0,Graduate Degree,Management,13.0826,34.98,2
22742,M,40000.00,S,4,0,High School,Professional,26.9057,71.94,5
22744,M,40000.00,S,5,0,High School,Professional,23.8347,54.21,5
22759,F,60000.00,M,2,1,Partial College,Professional,13.9391,37.27,3
22761,M,60000.00,S,2,1,Partial College,Professional,26.1689,69.97,3
22776,F,70000.00,M,4,2,Partial College,Professional,26.1689,69.97,3
22778,F,60000.00,M,2,1,Partial College,Professional,412.0094,722.77,4
22793,M,70000.00,S,4,3,Partial College,Professional,26.1689,69.97,3
22795,F,110000.00,M,2,4,Partial College,Professional,50.3609,67.97,3
22810,M,90000.00,M,5,0,Partial College,Professional,1278.7058,2354.98,2
22812,F,120000.00,M,4,4,Bachelors,Management,12.0728,32.28,2
22827,M,80000.00,M,5,2,High School,Professional,53.4449,89.97,3
22829,F,80000.00,M,5,1,High School,Management,1.8663,4.99,1
22842,F,70000.00,S,0,0,Bachelors,Professional,32.3361,86.46,4
22844,F,70000.00,M,0,0,Bachelors,Professional,14.9563,39.99,2
22859,F,90000.00,M,0,0,Bachelors,Professional,1.8663,4.99,1
22861,M,90000.00,M,5,5,Partial College,Professional,26.1689,69.97,3
22876,F,40000.00,M,4,2,High School,Skilled Manual,356.7359,574.98,2
22878,F,60000.00,M,1,0,Partial College,Skilled Manual,348.8782,553.97,3
22893,F,70000.00,S,2,0,Graduate Degree,Professional,3739.291,6056.51,4
22895,M,70000.00,S,5,5,Graduate Degree,Professional,3729.2154,6029.57,3
22910,F,60000.00,M,2,2,Bachelors,Professional,2403.1938,3882.5525,2
22912,F,110000.00,S,1,0,Graduate Degree,Management,2888.718,4659.9025,3
22927,M,60000.00,S,3,2,Bachelors,Professional,2414.8889,3913.8225,5
22929,F,90000.00,S,2,0,Bachelors,Professional,2893.9466,4673.8825,5
22944,F,90000.00,M,1,0,Bachelors,Professional,24.1119,64.47,3
22946,M,90000.00,S,1,0,Bachelors,Professional,2414.0324,3911.5325,4
22959,F,60000.00,S,1,0,Partial College,Skilled Manual,2416.2801,3917.5425,3
22961,F,70000.00,M,5,4,Partial College,Skilled Manual,2410.1161,3891.5425,3
22976,M,40000.00,S,0,0,High School,Skilled Manual,3660.1544,5971.33,3
22978,M,40000.00,M,2,0,Bachelors,Management,30.4661,81.46,3
22993,M,70000.00,S,0,0,Partial College,Skilled Manual,353.1792,565.47,3
22995,F,80000.00,S,0,0,Bachelors,Management,3740.7833,6060.50,5
23010,M,40000.00,S,0,0,Partial High School,Clerical,24.1119,64.47,3
23012,M,20000.00,M,4,0,High School,Skilled Manual,1.8663,4.99,1
23027,M,130000.00,S,1,2,Bachelors,Management,13.9391,37.27,3
23029,M,80000.00,M,5,4,Partial College,Professional,45.0521,120.46,4
23044,M,70000.00,M,2,0,Partial High School,Skilled Manual,13.9391,37.27,3
23046,F,40000.00,M,3,0,Partial College,Professional,13.9391,37.27,3
23061,M,40000.00,M,3,0,Partial College,Professional,11.2163,29.99,1
23063,F,60000.00,M,3,0,Graduate Degree,Management,13.9391,37.27,3
23076,M,60000.00,M,3,0,Graduate Degree,Management,11.2163,29.99,1
23078,M,10000.00,M,2,1,Partial High School,Clerical,5.6961,15.23,3
23093,M,70000.00,M,0,0,Partial College,Skilled Manual,26.1689,69.97,3
23095,M,20000.00,M,2,1,Partial High School,Clerical,1.8663,4.99,1
23110,F,60000.00,S,0,0,Partial College,Skilled Manual,343.6496,539.99,1
23112,M,50000.00,S,0,0,High School,Skilled Manual,351.6869,561.48,2
23127,F,60000.00,M,0,0,High School,Professional,353.1792,565.47,3
23129,F,120000.00,M,4,2,Bachelors,Management,1.8663,4.99,1
23144,M,50000.00,M,1,1,Bachelors,Skilled Manual,350.5719,548.98,2
22648,F,40000.00,S,0,0,Bachelors,Clerical,1567.1403,2475.95,2
22655,M,20000.00,S,2,2,High School,Manual,353.1792,565.47,3
22666,F,40000.00,M,0,0,Bachelors,Professional,307.666,574.98,2
22673,M,30000.00,S,2,2,Partial College,Clerical,369.4445,608.96,4
22680,M,40000.00,M,1,0,Bachelors,Skilled Manual,348.2148,620.95,4
22691,M,40000.00,M,1,0,Bachelors,Skilled Manual,1560.1765,2457.33,3
22698,M,10000.00,M,0,0,Partial High School,Manual,25.7949,68.97,3
22705,F,20000.00,S,0,0,Partial High School,Manual,14.5786,38.98,2
22716,M,100000.00,S,3,1,Bachelors,Management,348.8782,553.97,3
22723,M,60000.00,M,3,0,Graduate Degree,Management,26.1689,69.97,3
22730,M,70000.00,M,5,0,Bachelors,Management,1.8663,4.99,1
22741,M,40000.00,M,4,0,High School,Professional,13.0826,34.98,2
22748,M,70000.00,S,5,0,Bachelors,Management,2496.3347,4188.24,4
22755,M,70000.00,M,2,1,Partial College,Professional,1.8663,4.99,1
22766,F,60000.00,M,2,1,Partial College,Professional,11.2163,29.99,1
22773,F,60000.00,M,2,1,Partial College,Professional,80.7691,215.96,4
22780,F,60000.00,M,2,1,Partial College,Professional,412.0094,722.77,4
22791,F,60000.00,M,2,1,High School,Professional,366.2655,600.46,4
22798,F,150000.00,M,2,3,High School,Professional,9.3463,24.99,1
22805,F,80000.00,M,5,0,Bachelors,Management,1.4923,3.99,1
22816,F,120000.00,M,4,4,Bachelors,Management,1272.7267,2340.94,5
22823,F,160000.00,M,2,5,Bachelors,Management,16.4449,43.97,3
22830,M,120000.00,M,4,5,Partial College,Management,5.3221,14.23,3
22841,M,70000.00,S,0,0,Bachelors,Professional,13.09,35.00,1
22848,M,80000.00,S,0,0,Bachelors,Professional,14.9563,39.99,2
22855,F,110000.00,M,0,5,Partial College,Management,26.5391,70.96,4
22866,M,30000.00,S,0,0,Partial College,Clerical,2.3488,6.28,2
22873,M,70000.00,M,1,0,Partial College,Skilled Manual,343.6496,539.99,1
22880,F,40000.00,M,4,2,High School,Skilled Manual,347.0119,548.98,2
22891,F,60000.00,M,4,3,Bachelors,Professional,26.1689,69.97,3
22898,F,60000.00,M,1,0,Bachelors,Professional,343.6496,539.99,1
22905,M,90000.00,M,1,0,Graduate Degree,Management,2875.6317,4624.9125,2
22916,F,70000.00,M,5,5,Bachelors,Professional,43.4386,58.98,2
22923,M,60000.00,M,3,3,Bachelors,Professional,8.2205,21.98,1
22930,M,90000.00,M,4,4,Bachelors,Professional,3078.9629,4900.68,4
22941,F,100000.00,S,0,0,Bachelors,Professional,43.4386,58.98,2
22948,M,70000.00,S,0,0,Bachelors,Professional,14.9526,39.98,2
22955,F,70000.00,M,5,4,Bachelors,Professional,8.7886,13.98,2
22966,F,80000.00,S,2,0,Partial College,Skilled Manual,2416.2801,3917.5425,3
22973,M,10000.00,S,5,0,High School,Skilled Manual,2.7228,7.28,2
22980,M,40000.00,M,0,0,High School,Skilled Manual,11.2163,29.99,1
22991,F,50000.00,S,0,0,Partial College,Skilled Manual,13.0826,34.98,2
22998,F,80000.00,M,0,0,Bachelors,Management,3292.2965,5329.25,3
23005,M,40000.00,M,0,0,High School,Skilled Manual,12.0728,32.28,2
23016,F,70000.00,M,1,1,Graduate Degree,Skilled Manual,351.6869,561.48,2
23023,F,90000.00,M,5,4,Partial College,Professional,12.0728,32.28,2
23030,M,90000.00,M,4,3,High School,Professional,11.2163,29.99,1
23041,F,70000.00,S,4,3,High School,Professional,351.6869,561.48,2
23048,F,40000.00,M,3,0,Partial College,Professional,19.2461,51.46,3
23055,M,100000.00,M,0,3,Partial College,Professional,26.1689,69.97,3
23059,M,70000.00,M,3,0,Graduate Degree,Management,366.2655,600.46,4
23066,M,60000.00,M,3,0,Graduate Degree,Management,372.6272,617.47,4
23073,M,80000.00,M,4,0,Bachelors,Management,343.6496,539.99,1
23080,F,60000.00,S,0,0,Partial College,Skilled Manual,350.5719,548.98,2
23084,M,40000.00,S,0,0,Partial High School,Clerical,14.9526,39.98,2
23091,M,60000.00,S,0,0,Partial College,Skilled Manual,61.5772,97.96,4
23098,M,30000.00,S,3,0,Partial College,Clerical,1673.2272,2745.3325,4
16848,F,80000.00,S,4,3,Partial College,Professional,46.9184,125.45,4
16855,F,80000.00,M,5,4,Partial College,Professional,79.8114,150.95,4
16866,F,130000.00,M,1,3,Bachelors,Management,1327.6755,2444.45,6
16873,M,30000.00,M,4,0,High School,Professional,358.0375,578.46,4
16880,M,70000.00,M,4,0,Graduate Degree,Management,1278.1444,2343.96,4
16891,F,70000.00,M,3,1,High School,Professional,22.4326,59.98,2
16898,M,40000.00,M,3,0,Partial College,Professional,1121.0023,1750.98,2
16905,F,130000.00,M,2,3,Bachelors,Management,1.8663,4.99,1
16916,F,110000.00,S,1,1,Graduate Degree,Management,1329.2553,2434.92,8
16923,M,40000.00,S,0,0,Partial College,Skilled Manual,22.4326,59.98,2
16930,F,20000.00,S,4,0,High School,Skilled Manual,20.3531,54.42,3
16941,F,10000.00,M,2,0,Partial College,Manual,24.2989,64.97,3
16948,F,50000.00,M,1,1,Bachelors,Skilled Manual,112.552,248.01,9
16955,M,50000.00,M,2,2,Bachelors,Skilled Manual,1104.7556,1760.47,3
16966,F,40000.00,M,5,5,High School,Skilled Manual,1.8663,4.99,1
16973,F,50000.00,S,2,2,Bachelors,Skilled Manual,1141.2019,1857.92,5
16980,F,70000.00,M,4,0,Graduate Degree,Professional,14.9526,39.98,2
16984,M,40000.00,S,0,0,Bachelors,Professional,1127.9246,1759.97,3
16991,F,60000.00,S,4,4,Bachelors,Skilled Manual,14.9526,39.98,2
16998,F,60000.00,S,4,2,Bachelors,Skilled Manual,1095.5963,1735.98,2
17005,F,70000.00,S,4,2,Bachelors,Professional,1282.4474,2376.45,4
17009,M,70000.00,S,0,0,Bachelors,Professional,1273.2881,2351.96,3
17016,F,70000.00,S,1,0,Bachelors,Professional,56.8072,98.96,4
17023,M,60000.00,M,1,0,Partial College,Skilled Manual,1095.5963,1735.98,2
17034,F,60000.00,S,4,3,Bachelors,Professional,1121.0023,1750.98,2
17041,M,60000.00,M,1,0,Bachelors,Professional,1082.51,1700.99,1
17048,F,90000.00,S,1,0,Graduate Degree,Management,2604.1589,4382.75,3
17059,M,70000.00,M,5,5,Bachelors,Professional,67.7412,123.96,4
17066,F,60000.00,M,3,3,Bachelors,Professional,59.3467,105.75,5
17073,M,60000.00,M,3,3,Bachelors,Professional,49.3309,78.97,3
17084,M,20000.00,S,0,0,Partial High School,Manual,11.6951,31.27,3
17091,F,10000.00,M,0,0,Partial High School,Manual,12.0691,32.27,3
17098,M,30000.00,S,0,0,High School,Manual,1637.1222,2768.5325,3
17109,F,30000.00,S,0,0,High School,Manual,1734.9601,2769.3975,5
17116,F,40000.00,S,3,3,Partial College,Clerical,1126.2309,1764.96,4
17123,M,30000.00,M,1,0,Bachelors,Skilled Manual,355.8005,562.96,4
17134,F,70000.00,S,5,0,Bachelors,Management,1286.9263,2376.96,3
17141,F,70000.00,S,2,1,Partial College,Professional,1286.9263,2376.96,3
17148,F,40000.00,S,2,1,Partial High School,Skilled Manual,1130.1616,1775.47,3
17159,F,60000.00,S,2,1,Partial College,Professional,1095.5963,1735.98,2
17166,M,60000.00,M,2,1,High School,Professional,1.8663,4.99,1
17173,M,70000.00,S,2,1,Partial High School,Skilled Manual,1.8663,4.99,1
17184,M,130000.00,M,2,4,Partial College,Professional,4305.9655,7253.35,8
17191,M,130000.00,S,3,4,Partial College,Professional,4067.6893,6895.6125,4
17198,F,90000.00,S,5,0,Partial College,Professional,4318.2852,7233.36,7
17209,F,90000.00,M,4,2,Partial College,Professional,4279.4301,7182.40,4
17216,F,90000.00,M,4,1,High School,Management,1889.9576,3370.3975,5
17223,M,80000.00,M,5,1,High School,Management,8.2205,21.98,1
17234,F,70000.00,S,0,0,Bachelors,Professional,55.5114,91.26,4
17241,M,110000.00,M,0,5,Partial College,Management,2604.1589,4382.75,3
17248,F,120000.00,M,0,5,Partial High School,Professional,2604.1589,4382.75,3
17259,F,110000.00,M,0,5,Partial High School,Management,2612.3794,4404.73,4
17266,M,70000.00,M,5,5,Graduate Degree,Professional,22.4326,59.98,2
17273,M,70000.00,M,5,4,Graduate Degree,Professional,50.3609,67.97,3
17284,M,60000.00,S,2,2,Bachelors,Professional,53.5497,90.25,5
17291,M,80000.00,S,5,5,Graduate Degree,Management,53.6451,86.27,3
17298,M,70000.00,S,0,0,Bachelors,Professional,86.6244,174.45,5
17309,F,60000.00,S,1,0,Bachelors,Professional,3729.6044,6030.61,3
17316,M,60000.00,M,1,0,Partial College,Skilled Manual,40.0065,97.45,5
17323,M,100000.00,M,5,0,Bachelors,Professional,56.7151,84.96,3
17334,M,70000.00,M,1,0,Partial College,Skilled Manual,2591.0726,4347.76,2
17341,M,30000.00,S,0,0,High School,Skilled Manual,13.4491,35.96,3
17348,F,30000.00,S,0,0,Partial High School,Clerical,76.8273,205.42,8
17359,F,40000.00,M,0,0,High School,Skilled Manual,14.9526,39.98,2
17366,M,90000.00,M,4,4,Bachelors,Management,14.9526,39.98,2
17373,M,40000.00,M,0,0,High School,Skilled Manual,1095.5963,1735.98,2
17384,M,60000.00,M,1,1,Graduate Degree,Skilled Manual,1104.7556,1760.47,3
17391,F,100000.00,S,5,2,Partial College,Professional,1.8663,4.99,1
17398,F,150000.00,S,0,0,Bachelors,Management,1278.7058,2354.98,2
17409,F,80000.00,S,4,3,Partial College,Professional,82.2501,219.92,4
17416,M,100000.00,M,0,2,Partial College,Professional,1301.7741,2370.96,3
21028,M,20000.00,S,0,0,Partial College,Manual,13.9391,37.27,3
21035,M,30000.00,M,1,0,Bachelors,Clerical,1241.3587,1957.47,3
21042,M,20000.00,M,2,0,Partial College,Manual,726.1661,1155.48,2
21053,M,30000.00,M,1,1,Bachelors,Clerical,1614.6312,2542.96,4
21060,F,30000.00,S,1,1,Bachelors,Clerical,1578.3759,2508.47,3
21067,M,10000.00,S,5,3,Partial High School,Manual,1569.2166,2483.98,2
21078,F,10000.00,S,3,2,Partial High School,Manual,8.8938,23.78,2
21085,F,20000.00,M,2,0,Partial College,Manual,14.9526,39.98,2
21092,F,40000.00,M,1,0,Bachelors,Skilled Manual,1579.4194,2511.26,4
21103,M,40000.00,M,1,0,Bachelors,Skilled Manual,1581.3675,2506.95,5
21110,M,30000.00,M,4,4,Partial College,Clerical,13.0826,34.98,2
21117,M,10000.00,S,0,0,Partial High School,Manual,22.6159,60.47,3
21128,M,30000.00,S,0,0,Partial College,Clerical,1.8663,4.99,1
21135,M,20000.00,M,0,0,Partial High School,Manual,60.2575,103.95,5
21142,M,40000.00,M,4,3,High School,Skilled Manual,29.1422,77.92,4
21153,M,60000.00,M,0,0,Graduate Degree,Professional,723.2826,1147.77,3
21160,F,80000.00,M,3,0,Graduate Degree,Professional,1130.1616,1775.47,3
21167,F,90000.00,S,2,0,Graduate Degree,Management,2887.8241,4657.5125,3
21178,F,80000.00,M,5,5,Bachelors,Professional,14.9563,39.99,2
21185,M,80000.00,M,5,5,Bachelors,Professional,14.9563,39.99,2
21192,F,60000.00,M,1,0,Bachelors,Professional,2652.875,4229.32,4
21203,F,100000.00,M,0,0,Graduate Degree,Management,2878.994,4633.9025,3
21210,M,80000.00,S,5,5,Bachelors,Professional,14.9563,39.99,2
21217,F,90000.00,S,1,0,Bachelors,Professional,2888.718,4659.9025,3
21228,F,40000.00,M,2,0,Bachelors,Management,2444.7661,3936.5425,3
21235,F,40000.00,S,0,0,High School,Skilled Manual,718.3084,1134.47,3
21242,F,30000.00,S,0,0,Partial High School,Clerical,33.0986,78.98,2
21253,F,40000.00,S,0,0,High School,Skilled Manual,726.1661,1155.48,2
21260,F,40000.00,S,0,0,High School,Skilled Manual,5.6026,14.98,2
21267,M,80000.00,M,0,0,Bachelors,Management,1095.5963,1735.98,2
21278,F,40000.00,S,0,0,Partial High School,Clerical,5.6026,14.98,2
21285,F,90000.00,M,0,0,Partial College,Professional,5.6026,14.98,2
21292,M,100000.00,M,1,2,Partial College,Professional,5.6026,14.98,2
21303,F,60000.00,M,2,0,High School,Professional,47.1749,68.97,3
21310,F,90000.00,M,2,1,High School,Professional,713.0798,1120.49,1
21317,F,130000.00,M,2,3,Graduate Degree,Management,64.1035,108.95,5
21328,M,70000.00,S,2,0,Partial High School,Skilled Manual,18.6889,49.97,3
21335,F,70000.00,M,3,0,Graduate Degree,Management,761.5744,1183.47,3
21342,F,70000.00,M,5,0,Graduate Degree,Management,726.1661,1155.48,2
21353,F,50000.00,S,4,0,Bachelors,Management,16.8226,44.98,2
21360,M,20000.00,M,4,0,High School,Skilled Manual,56.5249,93.97,3
21367,F,20000.00,M,2,1,Partial High School,Clerical,2.7228,7.28,2
21371,F,20000.00,M,2,1,Partial High School,Clerical,2.7228,7.28,2
21378,F,20000.00,M,2,1,Partial High School,Clerical,29.5386,78.98,2
21385,F,30000.00,S,0,0,Partial College,Skilled Manual,369.4445,608.96,4
21392,F,40000.00,M,3,0,Partial High School,Clerical,11.2163,29.99,1
21396,F,40000.00,S,0,0,Partial College,Skilled Manual,751.5721,1170.48,2
21403,M,70000.00,S,2,0,High School,Professional,3077.0966,4895.69,3
21410,M,70000.00,M,0,0,Partial College,Professional,726.1661,1155.48,2
21421,F,60000.00,M,2,0,High School,Professional,57.1812,99.96,4
21428,F,70000.00,M,3,0,Partial College,Professional,726.1661,1155.48,2
21435,M,150000.00,S,0,0,Bachelors,Management,751.5721,1170.48,2
21446,M,60000.00,M,3,0,Graduate Degree,Management,40.3586,54.98,2
21453,M,70000.00,M,4,0,Bachelors,Management,13.8231,36.96,3
21460,M,70000.00,M,4,0,Bachelors,Management,5.6026,14.98,2
21471,M,70000.00,M,2,1,Partial College,Professional,11.9568,31.97,2
21478,F,60000.00,M,2,1,Bachelors,Management,726.1661,1155.48,2
21485,M,60000.00,M,2,1,Partial College,Professional,723.9184,1149.47,3
21496,F,60000.00,M,2,1,Partial College,Professional,5.6026,14.98,2
21503,F,60000.00,M,2,1,High School,Professional,18.6889,49.97,3
21510,F,80000.00,M,3,2,Partial College,Professional,71.5835,128.95,5
21521,F,80000.00,S,5,0,Partial College,Professional,16.0559,42.93,3
21528,M,130000.00,M,3,4,Partial College,Professional,13.0826,34.98,2
21535,M,80000.00,S,4,2,High School,Professional,26.1689,69.97,3
21546,M,90000.00,M,4,1,Partial High School,Skilled Manual,1.8663,4.99,1
21553,M,90000.00,M,0,0,Bachelors,Professional,2894.7464,4666.5025,4
21560,M,120000.00,M,0,5,Partial High School,Professional,2904.6093,4702.3925,5
21571,M,110000.00,M,0,5,High School,Management,2875.6317,4624.9125,2
21578,M,60000.00,M,2,0,Graduate Degree,Management,6.4591,17.27,3
21585,F,50000.00,M,1,1,Bachelors,Skilled Manual,735.3254,1179.97,3
21596,M,60000.00,M,1,0,Graduate Degree,Professional,726.1661,1155.48,2
21603,M,70000.00,M,2,2,Bachelors,Skilled Manual,354.0357,567.76,4
21610,M,70000.00,M,4,0,Graduate Degree,Professional,350.5719,548.98,2
21621,M,60000.00,M,2,0,Graduate Degree,Professional,1459.8457,2616.8582,5
11000,M,90000.00,M,2,0,Bachelors,Professional,4735.2995,8248.99,8
11007,M,60000.00,M,3,3,Bachelors,Professional,4695.423,8211.00,8
11014,F,100000.00,S,3,0,Bachelors,Management,51.7805,138.45,6
11025,M,10000.00,M,2,1,Partial High School,Clerical,3698.7005,6576.80,6
11032,F,20000.00,M,4,0,High School,Skilled Manual,3661.7169,6525.56,10
11039,M,30000.00,M,3,0,Partial College,Clerical,3711.5084,6636.58,9
11050,M,30000.00,M,3,0,High School,Skilled Manual,2824.3734,5007.30,6
11057,M,70000.00,M,2,0,Graduate Degree,Management,4649.0141,8088.04,4
11064,M,40000.00,M,0,0,High School,Skilled Manual,1255.7176,2304.98,2
11075,F,80000.00,S,2,0,High School,Professional,4637.2422,8068.03,5
11082,F,130000.00,S,0,1,Graduate Degree,Management,1740.904,3110.81,6
